date,temp_max,temp_min,precipitation_mm,humidity_percent
2018-01-01,2.5,-5.7,0.0,23
2018-01-02,1.3,-7.5,0.0,30
2018-01-03,1.2,-6.3,0.0,21
2018-01-04,-1.1,-6.3,0.0,23
2018-01-05,2.7,-8.0,0.0,25
2018-01-06,2.1,-6.5,0.0,25
2018-01-07,2.4,-3.4,0.0,30
2018-01-08,0.6,-5.3,0.0,26
2018-01-09,0.5,-7.0,0.0,24
2018-01-10,-1.6,-8.5,0.0,18
2018-01-11,-2.4,-10.2,0.0,18
2018-01-12,1.7,-10.4,0.0,21
2018-01-13,2.7,-7.5,0.0,32
2018-01-14,7.3,-6.5,0.0,42
2018-01-15,1.1,-5.0,0.0,39
2018-01-16,3.4,-3.9,0.0,37
2018-01-17,6.4,-5.4,0.0,36
2018-01-18,3.7,-7.5,0.0,37
2018-01-19,6.9,-5.6,0.0,35
2018-01-20,3.7,-4.6,0.0,43
2018-01-21,-1.0,-4.5,0.0,49
2018-01-22,-1.7,-10.4,0.9,41
2018-01-23,-5.1,-14.5,0.0,14
2018-01-24,-2.9,-13.0,0.0,16
2018-01-25,-4.7,-11.7,0.0,17
2018-01-26,-4.9,-13.0,0.0,21
2018-01-27,-2.7,-11.7,0.0,36
2018-01-28,-1.5,-11.9,0.0,18
2018-01-29,0.9,-9.4,0.0,22
2018-01-30,4.0,-7.1,0.0,20
2018-01-31,2.5,-6.0,0.0,24
2018-02-01,4.1,-6.7,0.0,26
2018-02-02,-1.6,-7.6,0.0,22
2018-02-03,0.5,-8.9,0.0,18
2018-02-04,3.4,-9.9,0.0,21
2018-02-05,-0.5,-8.1,0.0,20
2018-02-06,1.1,-10.3,0.0,26
2018-02-07,0.4,-6.8,0.0,27
2018-02-08,1.5,-9.3,0.0,25
2018-02-09,2.2,-7.4,0.0,19
2018-02-10,-1.2,-8.6,0.0,14
2018-02-11,-1.2,-8.4,0.0,17
2018-02-12,5.2,-7.6,0.0,24
2018-02-13,6.3,-5.8,0.0,27
2018-02-14,5.3,-2.6,0.0,23
2018-02-15,4.6,-6.6,0.0,24
2018-02-16,6.4,-4.9,0.0,28
2018-02-17,4.3,-6.7,0.0,54
2018-02-18,7.6,-5.2,0.0,58
2018-02-19,6.5,-4.5,0.0,69
2018-02-20,5.2,-3.8,0.0,34
2018-02-21,7.4,-5.6,0.0,28
2018-02-22,8.2,-5.5,0.0,25
2018-02-23,10.6,-4.6,0.0,28
2018-02-24,2.6,-4.9,0.0,32
2018-02-25,5.8,-6.8,0.0,51
2018-02-26,10.1,-3.6,0.0,56
2018-02-27,5.8,-1.4,0.0,64
2018-02-28,7.9,-2.4,0.8,48
2018-03-01,7.5,-5.0,0.0,28
2018-03-02,9.4,-4.3,0.0,43
2018-03-03,11.5,-2.0,0.0,74
2018-03-04,8.1,-0.5,0.0,32
2018-03-05,7.2,-5.1,0.0,49
2018-03-06,5.7,-5.3,0.0,57
2018-03-07,3.5,-4.7,0.4,60
2018-03-08,6.0,-5.3,0.0,44
2018-03-09,9.3,-4.5,0.0,50
2018-03-10,12.8,-1.6,0.0,51
2018-03-11,9.4,-4.3,0.0,57
2018-03-12,13.7,-2.5,0.0,73
2018-03-13,20.0,1.6,0.0,67
2018-03-14,19.2,6.5,0.0,78
2018-03-15,12.1,2.0,0.2,29
2018-03-16,9.0,-2.4,0.0,44
2018-03-17,4.4,-0.2,2.2,60
2018-03-18,12.2,-1.2,0.0,69
2018-03-19,14.2,0.9,0.0,49
2018-03-20,9.4,1.1,0.0,27
2018-03-21,12.0,-3.9,0.0,37
2018-03-22,17.4,-0.9,0.0,45
2018-03-23,19.4,3.3,0.1,51
2018-03-24,21.4,4.0,0.0,33
2018-03-25,24.9,4.4,0.0,35
2018-03-26,24.6,8.3,0.0,39
2018-03-27,28.2,7.2,0.0,47
2018-03-28,24.3,11.8,0.0,32
2018-03-29,20.3,6.4,0.0,29
2018-03-30,18.2,5.5,0.0,29
2018-03-31,24.5,6.3,0.0,37
2018-04-01,27.5,8.0,0.0,44
2018-04-02,27.7,9.6,0.0,37
2018-04-03,16.4,3.3,0.5,36
2018-04-04,9.8,0.0,7.8,69
2018-04-05,9.7,-0.4,0.6,66
2018-04-06,10.3,3.2,0.0,26
2018-04-07,12.6,-0.4,0.0,23
2018-04-08,18.9,0.8,0.0,33
2018-04-09,20.0,3.1,0.0,43
2018-04-10,23.4,6.0,0.0,42
2018-04-11,25.3,6.3,0.0,35
2018-04-12,22.8,9.4,0.0,24
2018-04-13,12.0,9.3,4.4,62
2018-04-14,18.2,5.0,0.0,37
2018-04-15,20.8,4.5,0.0,23
2018-04-16,23.4,5.8,0.0,41
2018-04-17,24.3,9.9,0.0,49
2018-04-18,26.8,11.5,0.0,60
2018-04-19,29.6,14.5,0.0,60
2018-04-20,29.3,12.7,0.0,55
2018-04-21,19.9,11.6,34.6,81
2018-04-22,14.0,10.8,1.6,57
2018-04-23,17.8,11.1,0.0,59
2018-04-24,22.6,9.5,0.0,46
2018-04-25,24.6,8.3,0.0,45
2018-04-26,26.6,9.9,0.0,62
2018-04-27,24.5,12.5,0.0,42
2018-04-28,28.1,11.7,0.0,62
2018-04-29,29.4,15.3,0.8,64
2018-04-30,24.4,15.6,0.0,50
2018-05-01,23.6,13.0,0.0,50
2018-05-02,23.4,11.2,0.5,36
2018-05-03,23.8,10.9,0.0,24
2018-05-04,26.7,9.8,0.0,45
2018-05-05,26.8,16.5,0.5,36
2018-05-06,27.6,11.8,0.0,44
2018-05-07,26.6,14.8,0.0,39
2018-05-08,25.7,11.8,0.0,34
2018-05-09,27.9,11.6,0.0,35
2018-05-10,27.0,14.6,0.0,47
2018-05-11,24.7,18.1,0.0,50
2018-05-12,28.0,14.5,4.0,72
2018-05-13,29.3,14.1,0.0,69
2018-05-14,33.3,17.2,0.0,62
2018-05-15,29.8,19.5,1.8,69
2018-05-16,29.1,21.0,0.6,80
2018-05-17,23.4,18.5,3.2,71
2018-05-18,27.6,18.0,0.0,55
2018-05-19,28.0,15.1,0.4,50
2018-05-20,19.8,17.2,0.4,63
2018-05-21,17.5,14.9,3.2,81
2018-05-22,25.8,13.9,0.6,42
2018-05-23,29.4,9.5,0.0,35
2018-05-24,31.3,15.8,0.0,48
2018-05-25,31.4,17.1,0.0,58
2018-05-26,32.2,19.2,0.0,57
2018-05-27,32.7,15.9,0.0,31
2018-05-28,28.7,18.3,0.0,22
2018-05-29,31.2,15.2,0.0,22
2018-05-30,32.2,16.3,0.0,24
2018-05-31,35.3,16.7,0.0,31
2018-06-01,36.1,19.2,0.0,26
2018-06-02,35.5,20.5,0.0,31
2018-06-03,28.3,22.3,0.6,40
2018-06-04,35.3,16.7,0.0,29
2018-06-05,40.0,19.2,0.0,20
2018-06-06,33.4,20.9,0.0,23
2018-06-07,32.5,23.0,0.0,42
2018-06-08,32.0,19.8,0.0,35
2018-06-09,24.1,17.9,7.0,63
2018-06-10,28.2,15.1,0.3,64
2018-06-11,29.3,16.1,0.0,65
2018-06-12,31.2,17.4,0.1,64
2018-06-13,25.4,18.2,8.9,76
2018-06-14,30.3,16.2,0.0,67
2018-06-15,30.2,18.3,0.0,67
2018-06-16,31.5,18.7,0.4,67
2018-06-17,30.4,21.9,0.5,69
2018-06-18,31.9,21.0,0.6,69
2018-06-19,32.0,21.4,0.2,62
2018-06-20,35.3,20.5,0.0,49
2018-06-21,35.4,21.6,0.0,40
2018-06-22,33.9,21.6,0.0,49
2018-06-23,37.5,21.4,0.0,42
2018-06-24,37.4,26.1,0.0,40
2018-06-25,36.8,23.6,3.2,53
2018-06-26,35.5,23.2,0.3,65
2018-06-27,38.6,22.9,0.0,34
2018-06-28,35.3,25.4,0.0,27
2018-06-29,39.4,22.5,0.0,27
2018-06-30,37.4,22.4,0.2,44
2018-07-01,34.4,22.7,0.0,53
2018-07-02,33.1,23.2,0.8,64
2018-07-03,30.8,23.1,3.1,71
2018-07-04,35.4,23.3,0.0,60
2018-07-05,35.8,24.9,0.4,59
2018-07-06,35.3,24.3,0.0,62
2018-07-07,31.5,23.1,5.1,69
2018-07-08,30.6,23.0,21.5,79
2018-07-09,27.2,22.8,3.7,84
2018-07-10,29.4,21.8,1.1,77
2018-07-11,24.0,21.1,22.5,86
2018-07-12,27.1,20.5,6.2,86
2018-07-13,29.2,22.5,5.1,88
2018-07-14,31.0,24.0,0.8,85
2018-07-15,33.1,23.7,2.2,81
2018-07-16,30.8,24.8,27.9,91
2018-07-17,28.0,23.6,38.0,93
2018-07-18,32.2,23.4,3.6,87
2018-07-19,32.6,24.2,11.9,87
2018-07-20,33.3,25.3,0.3,81
2018-07-21,34.4,26.9,3.5,76
2018-07-22,32.9,24.6,10.8,85
2018-07-23,32.7,24.5,3.9,80
2018-07-24,31.1,24.7,40.8,81
2018-07-25,32.6,23.3,20.3,73
2018-07-26,32.7,23.9,0.0,72
2018-07-27,30.2,24.6,1.2,85
2018-07-28,32.0,24.4,0.4,78
2018-07-29,32.9,24.8,0.1,77
2018-07-30,34.0,25.6,0.4,77
2018-07-31,34.9,25.5,0.0,77
2018-08-01,35.4,25.7,0.0,74
2018-08-02,35.1,26.8,0.5,75
2018-08-03,35.8,26.3,0.0,69
2018-08-04,35.5,26.2,0.0,67
2018-08-05,33.4,25.4,11.3,77
2018-08-06,29.4,24.4,15.3,86
2018-08-07,30.8,25.2,5.5,84
2018-08-08,28.2,24.3,18.1,90
2018-08-09,31.1,22.8,0.0,84
2018-08-10,32.7,23.4,0.0,81
2018-08-11,29.4,25.0,9.7,82
2018-08-12,29.9,23.4,90.2,87
2018-08-13,31.4,23.5,33.2,87
2018-08-14,30.6,23.9,4.6,87
2018-08-15,32.0,24.4,0.0,68
2018-08-16,30.2,22.5,0.0,67
2018-08-17,29.8,21.6,0.0,77
2018-08-18,26.6,22.7,0.5,78
2018-08-19,26.7,21.5,1.4,84
2018-08-20,30.3,20.9,0.0,82
2018-08-21,31.1,23.6,0.0,54
2018-08-22,27.7,21.9,0.0,68
2018-08-23,30.4,19.8,0.0,70
2018-08-24,30.0,20.0,0.0,63
2018-08-25,31.0,19.4,0.0,69
2018-08-26,30.7,22.1,0.2,70
2018-08-27,31.5,22.3,0.3,72
2018-08-28,30.6,21.3,0.0,72
2018-08-29,30.3,21.6,0.0,52
2018-08-30,25.5,19.8,8.0,81
2018-08-31,29.1,18.6,0.0,75
2018-09-01,28.3,19.2,1.1,75
2018-09-02,28.4,19.9,10.4,78
2018-09-03,29.4,19.1,0.0,60
2018-09-04,30.8,17.8,0.0,46
2018-09-05,31.0,18.0,0.0,50
2018-09-06,25.8,18.6,0.0,45
2018-09-07,27.4,17.7,0.0,37
2018-09-08,25.9,14.1,0.0,46
2018-09-09,27.4,13.6,0.0,63
2018-09-10,28.1,14.4,0.0,60
2018-09-11,27.4,17.7,0.1,61
2018-09-12,28.2,16.0,0.0,70
2018-09-13,28.2,16.5,0.0,69
2018-09-14,28.9,19.3,0.0,70
2018-09-15,24.7,18.0,0.0,47
2018-09-16,25.6,15.9,0.0,37
2018-09-17,25.3,12.4,0.2,45
2018-09-18,23.7,15.9,0.0,58
2018-09-19,21.9,14.2,0.0,74
2018-09-20,25.7,13.5,0.0,72
2018-09-21,25.1,14.2,0.0,33
2018-09-22,23.4,12.2,0.0,30
2018-09-23,23.6,9.2,0.0,33
2018-09-24,22.7,10.2,0.0,45
2018-09-25,23.2,9.5,0.0,57
2018-09-26,23.6,14.3,0.0,61
2018-09-27,21.5,11.9,6.9,69
2018-09-28,24.3,10.2,0.2,69
2018-09-29,20.3,10.4,0.0,47
2018-09-30,19.2,6.6,0.5,45
2018-10-01,24.9,12.2,0.0,36
2018-10-02,24.4,11.5,0.0,41
2018-10-03,25.0,10.8,0.0,42
2018-10-04,25.5,10.1,0.0,58
2018-10-05,24.9,11.1,0.0,69
2018-10-06,19.8,11.4,0.0,27
2018-10-07,21.2,6.5,0.0,29
2018-10-08,20.8,8.3,0.0,31
2018-10-09,15.5,7.3,0.0,30
2018-10-10,16.2,3.0,0.0,41
2018-10-11,16.8,3.5,0.0,37
2018-10-12,19.1,5.5,0.0,46
2018-10-13,19.9,5.6,0.0,53
2018-10-14,20.6,7.5,0.0,61
2018-10-15,17.3,11.1,4.8,73
2018-10-16,18.6,9.1,3.4,64
2018-10-17,16.5,5.9,0.0,52
2018-10-18,16.9,4.0,0.0,51
2018-10-19,18.1,4.8,0.0,55
2018-10-20,18.2,4.1,0.0,54
2018-10-21,17.6,5.6,0.0,60
2018-10-22,19.0,5.6,0.1,61
2018-10-23,19.2,4.8,0.0,38
2018-10-24,20.3,5.5,0.0,49
2018-10-25,17.0,6.3,0.7,65
2018-10-26,12.1,5.4,0.0,19
2018-10-27,18.4,1.3,0.0,31
2018-10-28,17.4,5.2,0.0,37
2018-10-29,14.9,2.8,0.0,36
2018-10-30,16.0,3.8,0.0,40
2018-10-31,15.1,1.5,0.0,48
2018-11-01,16.6,3.0,0.0,54
2018-11-02,17.3,2.6,0.0,67
2018-11-03,17.4,3.5,0.0,73
2018-11-04,10.4,5.6,5.5,81
2018-11-05,9.5,0.5,0.0,64
2018-11-06,9.9,2.0,0.0,41
2018-11-07,11.3,-0.6,0.0,53
2018-11-08,12.7,3.0,0.0,60
2018-11-09,14.3,1.6,0.0,41
2018-11-10,10.8,-0.9,0.0,40
2018-11-11,14.0,2.4,0.0,51
2018-11-12,13.8,1.3,0.0,70
2018-11-13,13.4,1.6,0.0,83
2018-11-14,13.9,3.4,0.0,83
2018-11-15,9.4,3.3,0.9,44
2018-11-16,7.8,-1.1,0.0,27
2018-11-17,9.7,-0.3,0.0,44
2018-11-18,10.2,-2.5,0.0,40
2018-11-19,8.5,-2.8,0.0,49
2018-11-20,9.8,-0.7,0.0,40
2018-11-21,7.3,-0.8,0.0,31
2018-11-22,7.7,-4.6,0.0,37
2018-11-23,7.3,-2.9,0.0,61
2018-11-24,9.3,-2.8,0.0,54
2018-11-25,10.6,-2.5,0.0,47
2018-11-26,8.3,-3.2,0.0,74
2018-11-27,9.1,-0.9,0.0,22
2018-11-28,6.7,-4.6,0.0,43
2018-11-29,6.3,-3.6,0.0,46
2018-11-30,6.7,-4.3,0.0,70
2018-12-01,6.9,-3.8,0.3,66
2018-12-02,9.0,2.1,1.0,86
2018-12-03,7.0,-0.8,0.0,24
2018-12-04,3.1,-5.5,0.0,28
2018-12-05,2.1,-6.6,0.0,45
2018-12-06,-1.7,-8.4,0.0,21
2018-12-07,-5.4,-9.8,0.0,13
2018-12-08,-1.7,-10.4,0.0,14
2018-12-09,-1.5,-9.7,0.0,17
2018-12-10,-0.6,-10.4,0.0,23
2018-12-11,-2.0,-7.2,0.0,19
2018-12-12,0.1,-8.3,0.0,21
2018-12-13,3.3,-5.9,0.0,21
2018-12-14,2.6,-8.9,0.0,30
2018-12-15,1.3,-8.6,0.0,37
2018-12-16,7.1,-6.5,0.0,33
2018-12-17,7.0,-3.1,0.0,34
2018-12-18,7.4,-4.0,0.0,36
2018-12-19,7.6,-4.0,0.0,41
2018-12-20,5.7,-4.9,0.0,48
2018-12-21,7.9,-4.5,0.0,51
2018-12-22,7.1,-2.2,0.0,31
2018-12-23,-0.7,-7.0,0.0,20
2018-12-24,0.4,-8.6,0.0,29
2018-12-25,2.5,-7.3,0.0,20
2018-12-26,-3.2,-8.1,0.0,14
2018-12-27,-7.1,-11.8,0.0,11
2018-12-28,-3.8,-13.7,0.0,16
2018-12-29,-2.1,-11.6,0.0,15
2018-12-30,-3.5,-11.2,0.0,21
2018-12-31,-2.5,-10.7,0.0,26
2019-01-01,0.2,-10.8,0.0,36
2019-01-02,-0.4,-10.2,0.0,34
2019-01-03,0.6,-9.2,0.0,41
2019-01-04,1.8,-6.2,0.0,21
2019-01-05,-0.4,-8.2,0.0,17
2019-01-06,0.8,-9.8,0.0,22
2019-01-07,1.8,-7.8,0.0,26
2019-01-08,0.9,-7.0,0.0,21
2019-01-09,1.7,-10.2,0.0,23
2019-01-10,4.5,-9.1,0.0,28
2019-01-11,4.6,-4.5,0.0,36
2019-01-12,4.9,-7.3,0.0,50
2019-01-13,5.6,-5.2,0.0,33
2019-01-14,4.8,-8.4,0.0,35
2019-01-15,-1.7,-8.2,0.0,14
2019-01-16,1.1,-10.7,0.0,13
2019-01-17,4.7,-6.4,0.0,11
2019-01-18,6.8,-6.0,0.0,19
2019-01-19,4.6,-3.0,0.0,26
2019-01-20,4.5,-4.6,0.0,25
2019-01-21,8.0,-5.4,0.0,23
2019-01-22,10.2,-2.0,0.0,23
2019-01-23,8.8,-3.1,0.0,28
2019-01-24,5.3,-4.9,0.0,67
2019-01-25,4.7,-3.3,0.0,24
2019-01-26,3.4,-6.0,0.0,22
2019-01-27,8.4,-4.5,0.0,25
2019-01-28,5.7,-3.7,0.0,19
2019-01-29,5.0,-5.1,0.0,32
2019-01-30,2.9,-3.3,0.0,19
2019-01-31,1.4,-7.5,0.0,12
2019-02-01,4.3,-7.6,0.0,23
2019-02-02,1.8,-5.6,0.1,58
2019-02-03,8.5,-4.6,0.0,26
2019-02-04,3.6,-6.5,0.0,44
2019-02-05,3.9,-5.4,0.0,49
2019-02-06,-0.6,-6.0,0.0,38
2019-02-07,-2.9,-11.0,0.0,11
2019-02-08,-1.6,-8.0,0.0,12
2019-02-09,-1.8,-8.6,0.0,17
2019-02-10,-1.1,-8.8,0.0,19
2019-02-11,2.6,-10.0,0.0,32
2019-02-12,-2.2,-7.2,0.6,40
2019-02-13,-0.3,-8.5,0.0,37
2019-02-14,-1.7,-6.2,0.9,64
2019-02-15,1.2,-7.7,0.0,28
2019-02-16,3.0,-8.1,0.0,23
2019-02-17,4.6,-7.2,0.0,24
2019-02-18,4.0,-4.6,0.0,29
2019-02-19,7.2,-2.9,0.2,51
2019-02-20,7.5,-4.3,0.0,34
2019-02-21,10.0,-4.5,0.0,43
2019-02-22,10.7,-3.0,0.0,35
2019-02-23,12.0,-3.4,0.0,41
2019-02-24,12.3,-2.3,0.0,40
2019-02-25,10.8,-1.5,0.0,41
2019-02-26,10.3,-2.6,0.0,41
2019-02-27,11.9,-4.1,0.0,47
2019-02-28,13.8,-2.4,0.0,44
2019-03-01,14.7,-0.1,0.0,49
2019-03-02,16.4,0.5,0.0,54
2019-03-03,15.8,-0.4,0.0,50
2019-03-04,16.8,0.4,0.0,41
2019-03-05,17.0,0.9,0.0,36
2019-03-06,10.5,0.6,0.0,23
2019-03-07,12.9,-3.7,0.0,24
2019-03-08,13.8,-1.0,0.0,34
2019-03-09,13.8,2.4,0.0,40
2019-03-10,12.9,1.4,2.3,64
2019-03-11,16.0,-1.8,0.0,42
2019-03-12,11.0,-2.1,0.0,15
2019-03-13,16.6,-0.8,0.0,21
2019-03-14,15.7,-0.4,0.2,23
2019-03-15,14.7,2.4,0.0,23
2019-03-16,20.0,-0.1,0.0,27
2019-03-17,20.4,1.3,0.0,30
2019-03-18,21.6,4.7,0.0,35
2019-03-19,25.1,3.9,0.0,40
2019-03-20,20.9,10.8,3.0,53
2019-03-21,12.5,3.9,0.0,21
2019-03-22,14.6,-2.7,0.0,22
2019-03-23,12.6,0.6,0.0,18
2019-03-24,20.7,-0.5,0.0,22
2019-03-25,21.3,2.3,0.0,18
2019-03-26,18.8,4.5,0.0,29
2019-03-27,21.1,3.5,0.1,38
2019-03-28,10.2,2.5,0.2,36
2019-03-29,14.2,0.5,0.9,30
2019-03-30,11.6,2.3,0.0,17
2019-03-31,15.9,-1.3,0.0,21
2019-04-01,15.8,1.0,0.0,22
2019-04-02,18.1,1.6,0.0,25
2019-04-03,20.3,1.0,0.0,37
2019-04-04,30.4,5.2,0.0,27
2019-04-05,22.2,8.1,0.0,19
2019-04-06,20.2,6.2,0.0,18
2019-04-07,19.7,4.8,0.0,32
2019-04-08,17.1,4.2,0.0,22
2019-04-09,11.0,5.5,2.0,42
2019-04-10,17.7,2.1,0.0,39
2019-04-11,18.0,8.5,0.0,36
2019-04-12,22.4,6.0,0.0,42
2019-04-13,21.5,7.1,0.6,42
2019-04-14,23.5,5.1,0.0,14
2019-04-15,26.5,7.3,0.0,23
2019-04-16,26.5,11.6,0.0,34
2019-04-17,29.1,14.0,0.0,46
2019-04-18,23.6,12.1,0.0,24
2019-04-19,20.1,10.8,1.1,28
2019-04-20,12.2,9.4,1.8,70
2019-04-21,22.9,7.6,0.0,56
2019-04-22,26.7,7.5,0.0,63
2019-04-23,28.8,14.5,0.0,63
2019-04-24,19.0,6.4,13.8,69
2019-04-25,16.8,5.4,4.6,52
2019-04-26,18.9,8.7,1.9,51
2019-04-27,12.9,6.5,5.3,72
2019-04-28,17.6,5.3,0.0,71
2019-04-29,22.6,9.5,0.0,68
2019-04-30,24.2,10.7,0.0,32
2019-05-01,28.0,11.4,0.0,19
2019-05-02,29.8,9.4,0.0,26
2019-05-03,29.0,13.3,0.0,36
2019-05-04,28.3,16.6,0.0,39
2019-05-05,22.5,15.3,0.0,26
2019-05-06,24.8,8.0,0.0,15
2019-05-07,28.2,9.8,0.0,18
2019-05-08,25.7,14.5,0.0,29
2019-05-09,30.3,13.4,0.0,24
2019-05-10,29.9,14.7,0.0,34
2019-05-11,28.6,15.5,0.0,47
2019-05-12,24.7,14.8,0.9,49
2019-05-13,24.6,8.4,0.0,19
2019-05-14,28.2,10.1,0.0,33
2019-05-15,30.2,15.6,0.0,48
2019-05-16,33.3,16.1,0.0,48
2019-05-17,32.5,18.5,1.4,62
2019-05-18,26.5,18.2,1.1,71
2019-05-19,24.4,13.8,7.7,46
2019-05-20,25.8,11.4,0.0,22
2019-05-21,30.8,11.1,0.0,30
2019-05-22,34.6,13.3,0.0,32
2019-05-23,37.0,18.1,0.0,33
2019-05-24,34.8,17.6,0.0,36
2019-05-25,34.6,19.6,0.0,43
