date,temp_max,temp_min,precipitation_mm,humidity_percent
2019-05-26,25.0,19.6,11.1,61
2019-05-27,27.7,16.9,0.0,32
2019-05-28,31.7,11.8,0.0,31
2019-05-29,32.6,17.7,0.0,33
2019-05-30,30.9,20.8,0.0,27
2019-05-31,30.7,15.4,0.0,17
2019-06-01,28.5,18.7,0.0,35
2019-06-02,33.1,16.4,0.0,48
2019-06-03,32.7,18.9,0.0,45
2019-06-04,28.5,18.7,0.6,57
2019-06-05,30.0,18.4,0.0,51
2019-06-06,25.0,19.1,12.0,74
2019-06-07,29.9,17.3,0.0,68
2019-06-08,33.0,17.7,0.1,50
2019-06-09,31.9,21.3,0.0,31
2019-06-10,33.4,17.7,0.0,40
2019-06-11,32.8,17.7,0.0,52
2019-06-12,33.7,20.1,0.0,49
2019-06-13,31.3,22.9,3.1,56
2019-06-14,35.5,20.2,0.0,43
2019-06-15,31.9,19.7,0.0,40
2019-06-16,23.3,18.1,9.3,65
2019-06-17,28.1,18.1,0.0,57
2019-06-18,32.2,18.3,0.0,61
2019-06-19,32.3,21.6,0.1,63
2019-06-20,35.2,22.3,0.0,63
2019-06-21,30.0,23.6,0.1,60
2019-06-22,35.0,20.8,0.0,41
2019-06-23,35.3,23.2,0.0,43
2019-06-24,37.8,21.7,0.0,37
2019-06-25,35.6,24.5,0.0,37
2019-06-26,35.4,23.5,0.0,42
2019-06-27,36.1,22.9,0.0,45
2019-06-28,33.0,23.9,8.7,59
2019-06-29,34.3,22.2,0.0,44
2019-06-30,33.9,23.2,0.0,30
2019-07-01,34.3,20.3,0.0,32
2019-07-02,34.5,22.4,0.1,43
2019-07-03,37.0,20.8,0.0,46
2019-07-04,38.8,24.5,0.0,35
2019-07-05,32.9,22.9,22.0,58
2019-07-06,27.2,20.5,8.1,63
2019-07-07,27.7,19.0,7.1,76
2019-07-08,29.2,19.1,0.0,72
2019-07-09,25.7,21.1,1.1,74
2019-07-10,27.4,19.9,7.6,79
2019-07-11,29.6,18.9,0.2,69
2019-07-12,33.0,20.0,0.0,60
2019-07-13,32.4,22.0,1.3,67
2019-07-14,32.1,22.8,0.0,67
2019-07-15,33.3,22.4,0.0,63
2019-07-16,33.1,23.6,0.4,58
2019-07-17,27.9,22.9,23.8,83
2019-07-18,31.5,22.7,0.4,77
2019-07-19,31.7,23.9,0.1,71
2019-07-20,29.5,24.2,2.5,79
2019-07-21,36.1,24.1,0.0,73
2019-07-22,31.5,26.3,14.5,76
2019-07-23,33.2,24.5,47.9,73
2019-07-24,34.7,24.2,0.0,76
2019-07-25,34.3,25.8,0.0,64
2019-07-26,34.7,24.3,0.0,78
2019-07-27,35.8,25.3,0.0,68
2019-07-28,34.9,25.8,1.9,73
2019-07-29,28.9,21.8,48.2,88
2019-07-30,31.6,20.0,0.0,80
2019-07-31,33.7,22.9,0.0,69
2019-08-01,30.9,24.7,14.1,80
2019-08-02,27.0,22.8,3.5,88
2019-08-03,29.5,21.1,0.5,84
2019-08-04,29.2,23.7,10.9,85
2019-08-05,29.1,22.3,13.2,88
2019-08-06,29.5,22.3,6.2,88
2019-08-07,29.0,22.8,3.3,86
2019-08-08,30.6,22.6,0.2,84
2019-08-09,30.2,24.0,11.6,86
2019-08-10,26.3,22.6,19.8,93
2019-08-11,25.3,22.5,7.1,91
2019-08-12,28.6,22.8,11.7,72
2019-08-13,30.8,22.0,1.0,68
2019-08-14,31.2,21.6,0.0,73
2019-08-15,31.5,20.6,5.5,78
2019-08-16,29.4,21.2,1.6,50
2019-08-17,30.8,19.8,0.0,46
2019-08-18,30.2,17.6,0.0,60
2019-08-19,30.3,19.7,0.0,72
2019-08-20,25.0,20.2,6.7,78
2019-08-21,30.7,17.2,0.0,60
2019-08-22,30.6,18.1,0.0,53
2019-08-23,30.5,18.1,0.0,52
2019-08-24,31.2,19.0,0.0,60
2019-08-25,30.4,17.6,0.0,62
2019-08-26,27.7,19.9,0.0,74
2019-08-27,33.3,17.4,0.0,51
2019-08-28,30.9,18.3,0.0,30
2019-08-29,30.4,18.4,0.0,34
2019-08-30,30.4,19.7,0.0,39
2019-08-31,31.9,17.5,0.0,44
2019-09-01,32.9,19.1,0.0,41
2019-09-02,34.1,18.0,0.0,44
2019-09-03,33.8,19.1,0.0,48
2019-09-04,32.2,19.6,0.0,50
2019-09-05,33.2,19.0,0.0,46
2019-09-06,33.8,19.8,0.0,48
2019-09-07,35.2,19.9,0.0,46
2019-09-08,36.0,22.1,0.0,44
2019-09-09,34.0,20.7,3.4,57
2019-09-10,22.9,19.3,29.3,83
2019-09-11,24.9,18.9,0.0,69
2019-09-12,24.9,18.7,2.9,67
2019-09-13,27.4,19.1,12.1,71
2019-09-14,28.5,17.5,0.0,56
2019-09-15,27.1,15.0,0.0,69
2019-09-16,26.3,14.6,0.0,51
2019-09-17,27.9,15.4,0.0,63
2019-09-18,25.1,13.3,0.0,34
2019-09-19,26.9,12.8,0.0,51
2019-09-20,28.0,14.3,0.0,58
2019-09-21,27.3,15.4,0.0,66
2019-09-22,27.3,16.2,0.0,69
2019-09-23,30.8,16.5,0.0,51
2019-09-24,31.1,19.1,0.0,32
2019-09-25,31.0,14.4,0.0,47
2019-09-26,30.5,15.7,0.0,51
2019-09-27,29.3,14.1,0.0,53
2019-09-28,29.9,14.8,0.0,52
2019-09-29,31.2,16.4,0.0,55
2019-09-30,31.0,16.0,0.0,58
2019-10-01,30.9,18.3,0.0,48
2019-10-02,30.5,16.3,0.0,53
2019-10-03,31.4,18.2,0.0,61
2019-10-04,20.8,11.6,12.7,73
2019-10-05,17.9,8.5,0.0,45
2019-10-06,17.6,8.5,0.0,59
2019-10-07,22.8,8.2,0.0,67
2019-10-08,20.3,9.9,0.0,40
2019-10-09,22.5,9.0,0.0,58
2019-10-10,20.9,12.3,0.0,71
2019-10-11,19.9,12.1,0.0,61
2019-10-12,18.0,13.6,0.1,51
2019-10-13,14.5,6.5,4.7,69
2019-10-14,14.2,3.4,0.0,31
2019-10-15,15.9,3.7,0.0,46
2019-10-16,15.1,6.9,0.0,54
2019-10-17,13.9,7.8,2.1,77
2019-10-18,17.9,6.0,0.0,76
2019-10-19,19.4,6.9,0.0,81
2019-10-20,21.3,9.1,0.0,52
2019-10-21,18.5,5.9,0.0,44
2019-10-22,19.6,5.8,0.0,64
2019-10-23,20.9,8.4,0.0,67
2019-10-24,15.3,7.8,3.0,63
2019-10-25,13.2,3.6,0.0,38
2019-10-26,15.4,2.1,0.0,58
2019-10-27,17.0,2.9,0.0,65
2019-10-28,14.0,4.4,0.0,33
2019-10-29,15.6,1.9,0.0,42
2019-10-30,19.3,3.2,0.0,56
2019-10-31,23.3,6.3,0.0,43
2019-11-01,17.6,6.3,0.0,58
2019-11-02,15.0,9.1,0.8,69
2019-11-03,13.6,6.2,1.2,63
2019-11-04,15.8,3.2,0.0,72
2019-11-05,16.0,5.3,0.0,68
2019-11-06,14.5,7.8,0.0,76
2019-11-07,11.2,3.5,0.0,40
2019-11-08,14.3,0.3,0.0,62
2019-11-09,13.9,2.7,2.1,71
2019-11-10,16.5,7.8,14.0,54
2019-11-11,16.4,3.6,0.0,50
2019-11-12,15.5,6.8,0.0,58
2019-11-13,14.8,-0.8,0.0,27
2019-11-14,5.4,-2.9,0.0,45
2019-11-15,8.4,-2.2,0.0,56
2019-11-16,9.5,4.5,0.0,65
2019-11-17,10.0,-1.4,0.0,51
2019-11-18,3.8,-4.7,0.0,22
2019-11-19,6.3,-4.3,0.0,25
2019-11-20,5.8,-5.0,0.0,48
2019-11-21,6.0,-1.4,0.2,69
2019-11-22,10.3,-1.5,0.0,81
2019-11-23,13.3,4.6,0.0,66
2019-11-24,9.0,-3.2,0.0,20
2019-11-25,1.6,-5.7,0.0,28
2019-11-26,4.1,-6.0,0.0,42
2019-11-27,3.2,-5.7,0.0,26
2019-11-28,1.3,-6.9,0.0,50
2019-11-29,3.5,-5.0,0.6,56
2019-11-30,6.3,-4.6,0.9,59
2019-12-01,3.2,-3.6,0.0,28
2019-12-02,4.7,-6.1,0.0,31
2019-12-03,8.8,-5.5,0.0,40
2019-12-04,9.2,-3.3,0.0,41
2019-12-05,1.7,-5.8,0.0,49
2019-12-06,2.1,-7.6,0.0,60
2019-12-07,4.3,-5.3,0.0,54
2019-12-08,2.9,-6.3,0.0,64
2019-12-09,6.3,-7.5,0.0,76
2019-12-10,8.8,-5.8,0.0,59
2019-12-11,2.6,-5.9,0.0,29
2019-12-12,3.4,-6.8,0.0,31
2019-12-13,9.1,-5.1,0.0,33
2019-12-14,4.1,-4.9,0.0,48
2019-12-15,3.6,-5.1,0.1,64
2019-12-16,2.2,-2.1,4.9,83
2019-12-17,4.2,-3.5,0.0,36
2019-12-18,0.3,-6.9,0.0,44
2019-12-19,0.4,-5.9,0.0,32
2019-12-20,0.8,-7.6,0.0,33
2019-12-21,2.7,-8.8,0.0,43
2019-12-22,3.7,-6.2,0.0,46
2019-12-23,0.8,-5.1,0.0,50
2019-12-24,1.7,-4.1,0.0,79
2019-12-25,4.7,-5.1,0.0,59
2019-12-26,3.2,-5.4,0.0,41
2019-12-27,2.8,-6.6,0.0,47
2019-12-28,3.3,-5.6,0.0,57
2019-12-29,6.4,-5.5,0.0,59
2019-12-30,-4.0,-9.7,0.0,19
2019-12-31,-3.6,-12.3,0.0,22
2020-01-01,-0.8,-10.7,0.0,22
2020-01-02,2.3,-9.9,0.0,30
2020-01-03,5.9,-6.8,0.0,39
2020-01-04,6.9,-4.8,0.0,41
2020-01-05,3.0,-5.5,1.8,73
2020-01-06,4.6,-3.4,1.3,83
2020-01-07,4.5,-1.4,0.0,35
2020-01-08,3.6,-4.8,0.0,36
2020-01-09,1.8,-6.5,0.0,47
2020-01-10,5.7,-5.4,0.0,41
2020-01-11,-0.0,-4.8,0.0,35
2020-01-12,2.0,-6.0,0.0,39
2020-01-13,1.0,-6.8,0.0,30
2020-01-14,-0.3,-7.3,0.0,36
2020-01-15,1.3,-9.7,0.0,45
2020-01-16,1.7,-7.4,0.0,36
2020-01-17,2.9,-6.6,0.0,43
2020-01-18,2.4,-6.3,0.0,55
2020-01-19,4.4,-6.2,0.0,32
2020-01-20,4.0,-3.5,0.0,29
2020-01-21,3.7,-5.5,0.0,43
2020-01-22,4.9,-5.1,0.0,46
2020-01-23,6.9,-5.5,0.0,46
2020-01-24,4.0,-5.8,0.0,64
2020-01-25,4.5,-6.2,0.0,68
2020-01-26,3.5,-6.2,0.0,63
2020-01-27,4.3,-3.4,0.0,55
2020-01-28,5.7,-3.0,0.0,54
2020-01-29,7.2,-2.5,0.0,54
2020-01-30,5.3,-5.2,0.0,49
2020-01-31,9.1,-5.7,0.0,47
2020-02-01,4.5,-4.2,0.1,33
2020-02-02,4.7,-2.7,1.4,59
2020-02-03,2.5,-6.4,0.0,37
2020-02-04,1.3,-5.4,0.0,30
2020-02-05,-4.7,-8.4,0.3,42
2020-02-06,-2.7,-8.0,1.6,73
2020-02-07,3.1,-8.3,0.0,70
2020-02-08,6.8,-5.2,0.0,43
2020-02-09,9.9,-5.6,0.0,56
2020-02-10,11.2,-3.4,0.0,52
2020-02-11,10.5,-3.4,0.0,73
2020-02-12,11.3,-2.3,0.0,80
2020-02-13,10.5,-1.6,1.9,89
2020-02-14,6.7,-3.6,15.8,81
2020-02-15,1.4,-6.1,0.0,32
2020-02-16,4.3,-4.0,0.0,27
2020-02-17,9.4,-4.6,0.0,36
2020-02-18,11.0,-3.5,0.0,48
2020-02-19,9.6,-3.4,0.0,65
2020-02-20,7.7,-3.5,0.0,77
2020-02-21,10.3,-3.6,0.2,57
2020-02-22,9.7,-2.5,0.0,30
2020-02-23,9.4,-3.3,0.0,48
2020-02-24,11.5,-0.7,0.2,51
2020-02-25,9.7,0.8,0.0,44
2020-02-26,8.9,-2.7,0.0,51
2020-02-27,7.1,-0.8,0.0,47
2020-02-28,9.5,-3.4,0.0,66
2020-02-29,4.6,-0.7,0.4,91
2020-03-01,10.7,-2.0,0.0,50
2020-03-02,11.3,-4.6,3.1,52
2020-03-03,8.3,-2.7,0.0,39
2020-03-04,7.1,-4.3,0.0,29
2020-03-05,8.9,-3.6,0.0,43
2020-03-06,11.0,-2.6,1.2,69
2020-03-07,14.3,0.7,0.0,58
2020-03-08,9.2,-0.0,2.0,87
2020-03-09,12.8,3.5,3.8,69
2020-03-10,11.1,-3.4,0.0,30
2020-03-11,14.5,-4.6,0.0,48
2020-03-12,14.3,2.2,0.0,38
2020-03-13,11.4,-3.0,0.0,24
2020-03-14,15.0,-3.1,0.0,27
2020-03-15,17.1,2.2,0.0,34
2020-03-16,13.9,-2.1,0.0,55
2020-03-17,20.2,0.5,0.0,40
2020-03-18,24.4,3.6,0.0,34
2020-03-19,17.3,4.1,0.0,16
2020-03-20,24.5,2.8,0.0,27
2020-03-21,18.2,6.7,0.0,28
2020-03-22,21.1,2.7,0.0,34
2020-03-23,22.6,5.7,0.0,26
2020-03-24,19.0,4.3,0.0,40
2020-03-25,22.9,8.3,0.3,51
2020-03-26,15.3,4.3,4.7,39
2020-03-27,13.8,-1.2,0.0,13
2020-03-28,13.6,-2.5,0.0,19
2020-03-29,17.2,0.0,0.0,35
2020-03-30,19.5,3.4,0.0,46
2020-03-31,20.4,7.4,0.2,46
2020-04-01,14.8,5.5,0.0,17
2020-04-02,20.2,2.6,0.0,19
2020-04-03,24.0,5.7,0.0,19
2020-04-04,17.1,7.9,0.0,19
2020-04-05,18.4,3.3,0.0,27
2020-04-06,23.8,5.8,0.0,31
2020-04-07,18.0,8.4,0.0,22
2020-04-08,17.3,3.4,0.4,34
2020-04-09,13.3,6.5,0.0,38
2020-04-10,16.8,4.7,0.0,37
2020-04-11,22.5,5.1,0.0,22
2020-04-12,23.8,9.9,0.0,14
2020-04-13,26.5,5.8,0.0,24
2020-04-14,26.1,9.5,0.0,32
2020-04-15,25.1,11.6,0.4,40
2020-04-16,20.2,10.9,7.1,46
2020-04-17,22.4,11.3,0.0,35
2020-04-18,21.5,8.1,0.0,39
2020-04-19,22.6,11.5,1.1,44
2020-04-20,15.6,6.8,0.0,23
2020-04-21,12.6,4.0,0.0,15
2020-04-22,15.6,1.4,0.0,13
2020-04-23,18.7,5.3,0.0,11
2020-04-24,29.6,5.4,0.0,12
2020-04-25,22.4,11.9,0.0,18
2020-04-26,21.6,7.8,0.0,23
2020-04-27,24.1,6.6,0.0,34
2020-04-28,29.2,10.7,0.0,30
2020-04-29,29.6,16.2,0.0,33
2020-04-30,33.5,14.6,0.0,41
2020-05-01,34.7,17.1,0.0,49
2020-05-02,33.1,20.4,0.0,49
2020-05-03,27.8,18.0,0.0,63
2020-05-04,19.7,11.9,0.2,60
2020-05-05,26.6,9.2,0.0,68
2020-05-06,26.8,13.1,0.0,59
2020-05-07,23.2,13.8,3.8,59
2020-05-08,18.0,12.2,10.8,79
2020-05-09,20.6,9.8,0.0,76
2020-05-10,24.2,10.3,0.0,38
2020-05-11,28.0,13.4,0.0,23
2020-05-12,26.9,10.9,0.0,31
2020-05-13,29.7,12.0,0.0,49
2020-05-14,30.3,17.1,0.0,44
2020-05-15,23.3,15.5,0.0,67
2020-05-16,26.1,14.8,0.3,53
2020-05-17,21.9,11.4,0.0,26
2020-05-18,27.3,13.8,0.0,23
2020-05-19,30.0,15.1,0.0,28
2020-05-20,28.5,14.6,0.0,41
2020-05-21,24.3,14.9,6.1,68
2020-05-22,30.8,14.4,0.0,58
2020-05-23,27.7,16.5,1.4,48
2020-05-24,29.3,17.4,0.0,34
2020-05-25,24.1,16.4,0.5,44
2020-05-26,27.7,15.6,0.0,37
2020-05-27,29.8,14.8,0.0,36
2020-05-28,32.7,13.5,0.0,41
2020-05-29,32.1,16.7,0.0,50
2020-05-30,31.4,17.3,0.0,51
2020-05-31,27.8,17.1,4.9,51
2020-06-01,30.2,13.2,0.1,43
2020-06-02,32.9,14.0,0.0,53
2020-06-03,34.4,19.0,0.0,32
2020-06-04,31.4,19.4,0.0,30
2020-06-05,30.5,16.9,0.0,39
2020-06-06,31.4,16.1,0.0,40
2020-06-07,36.5,18.1,0.0,39
2020-06-08,37.8,24.5,0.0,27
2020-06-09,30.9,21.7,0.1,44
2020-06-10,34.7,20.0,1.5,56
2020-06-11,32.5,21.5,0.0,55
2020-06-12,34.2,21.4,0.0,50
2020-06-13,33.4,22.1,0.0,43
2020-06-14,35.4,21.9,0.0,24
2020-06-15,37.6,21.1,0.0,25
2020-06-16,36.5,21.6,0.0,34
2020-06-17,29.7,24.3,0.0,41
2020-06-18,33.2,21.4,0.9,54
2020-06-19,33.6,20.4,0.0,50
2020-06-20,33.3,23.1,0.0,48
2020-06-21,36.0,25.3,0.0,40
2020-06-22,33.9,25.9,0.0,42
2020-06-23,32.7,23.5,0.0,55
2020-06-24,33.6,21.1,3.2,59
2020-06-25,26.1,19.3,22.8,84
2020-06-26,27.1,17.7,0.0,77
2020-06-27,31.0,20.6,0.0,70
2020-06-28,30.6,21.2,0.9,65
2020-06-29,29.6,21.8,0.6,65
2020-06-30,32.9,20.7,0.0,48
2020-07-01,32.4,21.7,1.5,55
2020-07-02,28.9,21.8,2.8,72
2020-07-03,25.6,20.5,16.4,84
2020-07-04,29.4,19.5,0.0,72
2020-07-05,29.9,21.5,0.1,75
2020-07-06,31.4,20.2,0.0,74
2020-07-07,32.0,21.7,0.0,55
2020-07-08,32.7,19.3,0.0,62
2020-07-09,24.8,18.6,12.4,80
2020-07-10,26.1,17.9,0.2,78
2020-07-11,28.3,20.4,0.6,80
2020-07-12,26.9,21.8,9.7,86
2020-07-13,28.6,20.2,1.0,80
2020-07-14,30.7,20.2,0.0,72
2020-07-15,32.7,20.5,0.0,69
2020-07-16,32.5,22.2,0.0,68
2020-07-17,30.4,21.3,6.5,71
2020-07-18,28.3,20.7,1.4,79
2020-07-19,31.6,20.6,0.1,65
2020-07-20,33.6,19.9,0.0,61
2020-07-21,34.3,24.1,0.0,56
2020-07-22,33.9,22.0,0.1,53
2020-07-23,34.3,20.4,0.0,50
2020-07-24,37.1,21.9,0.0,46
2020-07-25,35.9,23.0,0.0,50
2020-07-26,28.8,21.5,4.6,67
2020-07-27,28.7,21.4,30.1,77
2020-07-28,30.0,20.9,1.8,77
2020-07-29,32.2,21.7,0.1,78
2020-07-30,34.5,23.3,0.0,68
2020-07-31,33.4,25.5,5.5,67
2020-08-01,32.6,24.6,0.3,77
2020-08-02,34.1,23.9,0.0,72
2020-08-03,36.0,24.0,0.3,59
2020-08-04,36.4,24.1,0.0,49
2020-08-05,30.9,24.3,14.4,84
2020-08-06,30.9,22.2,0.2,78
2020-08-07,31.7,23.2,0.1,73
2020-08-08,31.7,21.3,0.0,67
2020-08-09,33.1,22.8,0.0,68
2020-08-10,32.9,22.2,2.3,70
2020-08-11,36.1,23.0,0.0,63
2020-08-12,30.4,23.0,68.0,87
2020-08-13,30.3,23.3,63.2,83
2020-08-14,32.1,22.6,0.0,81
2020-08-15,30.2,22.6,0.1,81
2020-08-16,25.8,21.6,6.0,89
2020-08-17,28.6,22.0,2.6,85
2020-08-18,26.4,22.5,9.6,82
2020-08-19,23.7,20.4,0.6,74
2020-08-20,24.8,18.6,0.5,75
2020-08-21,26.5,16.7,0.0,75
2020-08-22,27.1,17.2,0.0,71
2020-08-23,28.2,19.2,11.2,79
2020-08-24,32.3,20.5,39.8,74
2020-08-25,31.9,19.8,0.0,75
2020-08-26,28.7,22.0,0.0,86
2020-08-27,30.0,20.7,0.1,78
2020-08-28,29.3,19.4,0.0,71
2020-08-29,29.8,20.9,0.5,82
2020-08-30,30.1,22.8,1.0,79
2020-08-31,25.2,19.6,4.5,81
2020-09-01,31.2,16.8,0.7,63
2020-09-02,28.5,19.4,0.0,46
2020-09-03,27.1,18.1,0.0,45
2020-09-04,29.1,13.7,0.0,51
2020-09-05,29.6,16.9,0.0,58
2020-09-06,30.1,18.8,0.0,71
2020-09-07,30.9,19.0,0.3,63
2020-09-08,30.3,19.7,0.0,46
2020-09-09,30.8,18.2,0.0,42
2020-09-10,26.0,18.0,0.2,55
2020-09-11,26.0,19.2,0.1,59
2020-09-12,26.5,18.4,1.0,68
2020-09-13,26.2,17.4,1.6,73
2020-09-14,24.7,19.5,6.6,81
2020-09-15,22.8,16.7,17.5,90
2020-09-16,25.3,16.4,0.0,37
2020-09-17,26.5,15.4,0.0,37
2020-09-18,26.4,12.9,0.0,45
2020-09-19,26.9,12.5,0.0,55
2020-09-20,25.8,13.7,0.0,47
2020-09-21,26.9,15.1,0.0,71
2020-09-22,25.7,16.2,1.3,66
2020-09-23,18.4,15.6,13.5,92
2020-09-24,21.9,14.7,0.1,85
2020-09-25,24.7,13.4,0.0,79
2020-09-26,25.3,12.8,0.0,75
2020-09-27,25.7,13.0,0.0,73
2020-09-28,25.8,13.9,1.5,74
2020-09-29,18.5,11.7,16.2,74
2020-09-30,20.5,8.8,0.1,72
2020-10-01,21.1,13.2,4.9,78
2020-10-02,20.4,9.5,0.0,35
2020-10-03,21.3,7.8,0.0,55
2020-10-04,17.5,8.3,0.0,33
2020-10-05,18.1,6.2,0.0,42
2020-10-06,19.7,6.2,0.0,55
2020-10-07,21.4,9.8,0.0,65
2020-10-08,19.9,7.8,0.0,67
2020-10-09,21.6,10.9,0.0,70
2020-10-10,22.6,10.3,0.0,74
2020-10-11,18.9,11.5,0.0,47
2020-10-12,17.4,5.6,0.0,36
2020-10-13,20.3,6.2,0.0,39
2020-10-14,15.2,8.6,0.0,36
2020-10-15,17.8,5.6,0.3,65
2020-10-16,18.5,9.3,0.0,38
